conversation_id,parent_tweet_id,child_tweet_id,relationship_source,relationship_valid
conv_AppleSupport_1636517,1636516,1636515,both,True
conv_AppleSupport_1636517,1636517,1636516,both,True
conv_AppleSupport_1636520,1636519,1636518,both,True
conv_AppleSupport_1636520,1636520,1636519,both,True
conv_AppleSupport_1636523,1636523,1636521,both,True
conv_AppleSupport_1636523,1636521,1636522,both,True
conv_AppleSupport_1636525,1636525,1636524,both,True
conv_AppleSupport_1636527,1636527,1636526,both,True
conv_AppleSupport_1636530,1636530,1636528,both,True
conv_AppleSupport_1636530,1636528,1636529,both,True
conv_AppleSupport_1636532,1636532,1636531,both,True
conv_AppleSupport_1636534,1636534,1636533,both,True
conv_AppleSupport_1636536,1636536,1636535,both,True
conv_AppleSupport_1636540,1636538,1636537,both,True
conv_AppleSupport_1636540,1636539,1636538,both,True
conv_AppleSupport_1636540,1636540,1636539,both,True
conv_AppleSupport_1636542,1636542,1636541,both,True
conv_AppleSupport_1636544,1636544,1636543,both,True
conv_AppleSupport_1636546,1636546,1636545,both,True
conv_AppleSupport_1636548,1636548,1636547,both,True
conv_AppleSupport_1636550,1636550,1636549,both,True
conv_AppleSupport_1636552,1636552,1636551,both,True
conv_AppleSupport_1636556,1636556,1636555,both,True
conv_AppleSupport_1636558,1636558,1636557,both,True
conv_AppleSupport_1636560,1636560,1636559,both,True
conv_AppleSupport_1636562,1636562,1636561,both,True
conv_AppleSupport_1636565,1636565,1636563,both,True
conv_AppleSupport_1636565,1636563,1636564,both,True
conv_AppleSupport_1636565,1636564,1636566,both,True
conv_AppleSupport_1636565,1636566,1636567,both,True
conv_AppleSupport_1636565,1636566,1636568,both,True
conv_AppleSupport_1636565,1636567,1636569,both,True
conv_AppleSupport_1636572,1636572,1636570,both,True
conv_AppleSupport_1636572,1636570,1636571,both,True
conv_AppleSupport_1636575,1636575,1636573,both,True
conv_AppleSupport_1636575,1636573,1636574,both,True
conv_AppleSupport_1636575,1636574,1636576,both,True
conv_AppleSupport_1636575,1636576,1636577,both,True
conv_AppleSupport_1636575,1636577,1636578,both,True
conv_AppleSupport_1636581,1636581,1636579,both,True
conv_AppleSupport_1636581,1636579,1636580,both,True
conv_AppleSupport_1636581,1636580,1636582,both,True
conv_AppleSupport_1636584,1636584,1636583,both,True
conv_AppleSupport_1636586,1636586,1636585,both,True
conv_AppleSupport_1636588,1636588,1636587,both,True
conv_AppleSupport_1636590,1636590,1636589,both,True
conv_AppleSupport_1636593,1636593,1636591,both,True
conv_AppleSupport_1636593,1636591,1636592,both,True
conv_AppleSupport_1636596,1636596,1636595,both,True
conv_AppleSupport_1636598,1636598,1636597,both,True
conv_AppleSupport_1636602,1636602,1636601,both,True
conv_AppleSupport_1636605,1636605,1636603,both,True
conv_AppleSupport_1636605,1636603,1636604,both,True
conv_AppleSupport_1636605,1636604,1636606,both,True
conv_AppleSupport_1636609,1636609,1636607,both,True
conv_AppleSupport_1636609,1636607,1636608,both,True
conv_AppleSupport_1636612,1636611,1636610,both,True
conv_AppleSupport_1636612,1636612,1636611,both,True
conv_AppleSupport_1636615,1636615,1636613,both,True
conv_AppleSupport_1636615,1636613,1636614,both,True
conv_AppleSupport_1636615,1636614,1636616,both,True
conv_AppleSupport_1637076,1637076,1637075,both,True
conv_AppleSupport_1637078,1637078,1637077,both,True
conv_AppleSupport_1637080,1637080,1637079,both,True
conv_AppleSupport_1637083,1637083,1637081,both,True
conv_AppleSupport_1637083,1637081,1637082,both,True
conv_AppleSupport_1637083,1637082,1637084,both,True
conv_AppleSupport_1637086,1637086,1637085,both,True
conv_AppleSupport_1637089,1637089,1637087,both,True
conv_AppleSupport_1637089,1637087,1637088,both,True
conv_AppleSupport_1637092,1637092,1637091,both,True
conv_AppleSupport_1637094,1637094,1637093,both,True
conv_AppleSupport_1637096,1637096,1637095,both,True
conv_AppleSupport_1637098,1637098,1637097,both,True
conv_AppleSupport_1637100,1637100,1637099,both,True
conv_AppleSupport_1637102,1637102,1637101,both,True
conv_AppleSupport_1637105,1637105,1637103,both,True
conv_AppleSupport_1637105,1637103,1637104,both,True
conv_AppleSupport_1637105,1637104,1637106,both,True
conv_AppleSupport_1637108,1637108,1637107,both,True
conv_AppleSupport_1637111,1637111,1637110,both,True
conv_AppleSupport_1637113,1637113,1637112,both,True
conv_AppleSupport_1637116,1637116,1637114,both,True
conv_AppleSupport_1637116,1637114,1637115,both,True
conv_AppleSupport_1637116,1637115,1637117,both,True
conv_AppleSupport_1637116,1637117,1637118,both,True
conv_AppleSupport_1637121,1637121,1637120,both,True
conv_AppleSupport_1637125,1637123,1637122,both,True
conv_AppleSupport_1637125,1637125,1637123,both,True
conv_AppleSupport_1637125,1637125,1637126,both,True
conv_AppleSupport_1637125,1637126,2285815,both,True
conv_AppleSupport_1637128,1637128,1637127,both,True
conv_AppleSupport_1637130,1637130,1637129,both,True
conv_AppleSupport_1637133,1637133,1637131,both,True
conv_AppleSupport_1637133,1637131,1637132,both,True
conv_AppleSupport_1637137,1637136,1637134,both,True
conv_AppleSupport_1637137,1637137,1637136,both,True
conv_AppleSupport_1637137,1637134,1637135,both,True
conv_AppleSupport_1637139,1637139,1637138,both,True
conv_AppleSupport_1637143,1637141,1637140,both,True
conv_AppleSupport_1637143,1637142,1637141,both,True
conv_AppleSupport_1637143,1637143,1637142,both,True
conv_AppleSupport_1637145,1637145,1637144,both,True
conv_AppleSupport_1637156,1637156,1637155,both,True
conv_AppleSupport_1637159,1637159,1637158,both,True
conv_AppleSupport_1637162,1637162,1637160,both,True
conv_AppleSupport_1637162,1637160,1637161,both,True
conv_AppleSupport_1637164,1637164,1637163,both,True
conv_AppleSupport_1637166,1637166,1637165,both,True
conv_AppleSupport_1637169,1637168,1637167,both,True
conv_AppleSupport_1637169,1637169,1637168,both,True
conv_AppleSupport_1637171,1637171,1637170,both,True
conv_AppleSupport_1637761,1637761,1637760,both,True
conv_AppleSupport_1637763,1637763,1637762,both,True
conv_AppleSupport_1637765,1637765,1637764,both,True
conv_AppleSupport_1637768,1637768,1637767,both,True
conv_AppleSupport_1637770,1637770,1637769,both,True
conv_AppleSupport_1637772,1637772,1637771,both,True
conv_AppleSupport_1637775,1637775,1637773,both,True
conv_AppleSupport_1637775,1637773,1637774,both,True
conv_AppleSupport_1637778,1637778,1637777,both,True
conv_AppleSupport_1637780,1637780,1637779,both,True
conv_AppleSupport_1637783,1637782,1637781,both,True
conv_AppleSupport_1637783,1637783,1637782,both,True
conv_AppleSupport_1637787,1637787,1637784,both,True
conv_AppleSupport_1637787,1637784,1637785,both,True
conv_AppleSupport_1637787,1637784,1637786,both,True
conv_AppleSupport_1637787,1637785,1637788,both,True
conv_AppleSupport_1637793,1637793,1637789,both,True
conv_AppleSupport_1637793,1637789,1637790,both,True
conv_AppleSupport_1637793,1637789,1637791,both,True
conv_AppleSupport_1637793,1637789,1637792,both,True
conv_AppleSupport_1637798,1637798,1637795,both,True
conv_AppleSupport_1637798,1637795,1637796,both,True
conv_AppleSupport_1637798,1637795,1637797,both,True
conv_AppleSupport_1637798,1637797,1637799,both,True
conv_AppleSupport_1637801,1637801,1637800,both,True
conv_AppleSupport_1637803,1637803,1637802,both,True
conv_AppleSupport_1637806,1637805,1637804,both,True
conv_AppleSupport_1637806,1637806,1637805,both,True
conv_AppleSupport_1637810,1637808,1637807,both,True
conv_AppleSupport_1637810,1637809,1637808,both,True
conv_AppleSupport_1637810,1637810,1637809,both,True
conv_AppleSupport_1637812,1637812,1637811,both,True
conv_AppleSupport_1637819,1637815,1637813,both,True
conv_AppleSupport_1637819,1637818,1637815,both,True
conv_AppleSupport_1637819,1637813,1637814,both,True
conv_AppleSupport_1637819,1637819,1637818,both,True
conv_AppleSupport_1637819,1637814,1637816,both,True
conv_AppleSupport_1637819,1637816,1637817,both,True
conv_AppleSupport_1637821,1637821,1637820,both,True
conv_AppleSupport_1637824,1637823,1637822,both,True
conv_AppleSupport_1637824,1637824,1637823,both,True
conv_AppleSupport_1637829,1637826,1637825,both,True
conv_AppleSupport_1637829,1637827,1637826,both,True
conv_AppleSupport_1637829,1637828,1637827,both,True
conv_AppleSupport_1637829,1637829,1637828,both,True
conv_AppleSupport_1637831,1637831,1637830,both,True
conv_AppleSupport_1637833,1637833,1637832,both,True
conv_AppleSupport_1637833,1637833,1637834,both,True
conv_AppleSupport_1637833,1637834,1713770,both,True
conv_AppleSupport_1637838,1637836,1637835,both,True
conv_AppleSupport_1637838,1637837,1637836,both,True
conv_AppleSupport_1637838,1637838,1637837,both,True
conv_AppleSupport_1637840,1637840,1637839,both,True
conv_AppleSupport_1638703,1638702,1638701,both,True
conv_AppleSupport_1638703,1638703,1638702,both,True
conv_AppleSupport_1638705,1638705,1638704,both,True
conv_AppleSupport_1638711,1638711,1638709,both,True
conv_AppleSupport_1638711,1638709,1638710,both,True
conv_AppleSupport_1638714,1638713,1638712,both,True
conv_AppleSupport_1638714,1638714,1638713,both,True
conv_AppleSupport_1638717,1638717,1638716,both,True
conv_AppleSupport_1638722,1638720,1638718,both,True
conv_AppleSupport_1638722,1638721,1638720,both,True
conv_AppleSupport_1638722,1638718,1638719,both,True
conv_AppleSupport_1638722,1638722,1638721,both,True
conv_AppleSupport_1638724,1638724,1638723,both,True
conv_AppleSupport_1638727,1638727,1638725,both,True
conv_AppleSupport_1638727,1638725,1638726,both,True
conv_AppleSupport_1638729,1638729,1638728,both,True
conv_AppleSupport_1638731,1638731,1638730,both,True
conv_AppleSupport_1638733,1638733,1638732,both,True
conv_AppleSupport_1638735,1638735,1638734,both,True
conv_AppleSupport_1638737,1638737,1638736,both,True
conv_AppleSupport_1638737,1638737,1638738,both,True
conv_AppleSupport_1638737,1638737,1638739,both,True
conv_AppleSupport_1638737,1638738,1655531,both,True
conv_AppleSupport_1638737,1638739,1682638,both,True
conv_AppleSupport_1638737,1655531,1655532,both,True
conv_AppleSupport_1638737,1682638,1682639,both,True
conv_AppleSupport_1638737,1682638,1682640,both,True
conv_AppleSupport_1638737,1655532,1655533,both,True
conv_AppleSupport_1638737,1682640,1682641,both,True
conv_AppleSupport_1638737,1655533,1655534,both,True
conv_AppleSupport_1638737,1655534,1655535,both,True
conv_AppleSupport_1638741,1638741,1638740,both,True
conv_AppleSupport_1638743,1638743,1638742,both,True
conv_AppleSupport_1638753,1638745,1638744,both,True
conv_AppleSupport_1638753,1638747,1638745,both,True
conv_AppleSupport_1638753,1638748,1638747,both,True
conv_AppleSupport_1638753,1638749,1638748,both,True
conv_AppleSupport_1638753,1638750,1638749,both,True
conv_AppleSupport_1638753,1638751,1638750,both,True
conv_AppleSupport_1638753,1638752,1638751,both,True
conv_AppleSupport_1638753,1638753,1638752,both,True
conv_AppleSupport_1638756,1638755,1638754,both,True
conv_AppleSupport_1638756,1638756,1638755,both,True
conv_AppleSupport_1638759,1638758,1638757,both,True
conv_AppleSupport_1638759,1638759,1638758,both,True
conv_AppleSupport_1638761,1638761,1638760,both,True
conv_AppleSupport_1638763,1638763,1638762,both,True
conv_AppleSupport_1638767,1638765,1638764,both,True
conv_AppleSupport_1638767,1638766,1638765,both,True
conv_AppleSupport_1638767,1638767,1638766,both,True
conv_AppleSupport_1638767,1638767,1638768,both,True
conv_AppleSupport_1638767,1638768,2012940,both,True
conv_AppleSupport_1638770,1638770,1638769,both,True
conv_AppleSupport_1638772,1638772,1638771,both,True
conv_AppleSupport_1638774,1638774,1638773,both,True
conv_AppleSupport_1638776,1638776,1638775,both,True
conv_AppleSupport_1638779,1638778,1638777,both,True
conv_AppleSupport_1638779,1638779,1638778,both,True
conv_AppleSupport_1638779,1638779,1638784,both,True
conv_AppleSupport_1638779,1638779,1638787,both,True
conv_AppleSupport_1638779,1638779,1638785,both,True
conv_AppleSupport_1638779,1638779,1638781,both,True
conv_AppleSupport_1638779,1638779,1638789,both,True
conv_AppleSupport_1638779,1638784,1681692,both,True
conv_AppleSupport_1638779,1638787,1746014,both,True
conv_AppleSupport_1638779,1638785,1773409,both,True
conv_AppleSupport_1638779,1638781,2015434,both,True
conv_AppleSupport_1638779,1638789,2111508,both,True
conv_AppleSupport_1638779,1746014,1746012,both,True
conv_AppleSupport_1638779,1773409,1773407,both,True
conv_AppleSupport_1638779,2015434,2015435,both,True
conv_AppleSupport_1638779,1746012,1746010,both,True
conv_AppleSupport_1638779,1773407,1773408,both,True
conv_AppleSupport_1638779,1746010,1746011,both,True
conv_AppleSupport_1638779,1773408,1773410,both,True
conv_AppleSupport_1638779,1746011,1746013,both,True
conv_AppleSupport_1638779,1773410,1773411,both,True
conv_AppleSupport_1638779,1773411,1773412,both,True
conv_AppleSupport_1638791,1638791,1638790,both,True
conv_AppleSupport_1638793,1638793,1638792,both,True
conv_AppleSupport_1638796,1638796,1638795,both,True
conv_AppleSupport_1638799,1638799,1638797,both,True
conv_AppleSupport_1638799,1638797,1638798,both,True
conv_AppleSupport_1638881,1638881,1638880,both,True
conv_AppleSupport_1638890,1638890,1638889,both,True
conv_AppleSupport_1638911,1638911,1638910,both,True
conv_AppleSupport_1638921,1638921,1638920,both,True
conv_AppleSupport_1638936,1638936,1638934,both,True
conv_AppleSupport_1638936,1638934,1638935,both,True
conv_AppleSupport_1638939,1638939,1638937,both,True
conv_AppleSupport_1638939,1638937,1638938,both,True
conv_AppleSupport_1638939,1638938,1638940,both,True
conv_AppleSupport_1638939,1638940,1638941,both,True
conv_AppleSupport_1638961,1638961,1638960,both,True
conv_AppleSupport_1638967,1638967,1638966,both,True
conv_AppleSupport_1638987,1638987,1638986,both,True
conv_AppleSupport_1639001,1639001,1639000,both,True
conv_AppleSupport_1639003,1639003,1639002,both,True
conv_AppleSupport_1639009,1639007,1639005,both,True
conv_AppleSupport_1639009,1639009,1639007,both,True
conv_AppleSupport_1639009,1639005,1639006,both,True
conv_AppleSupport_1639009,1639006,1639008,both,True
conv_AppleSupport_1639012,1639012,1639011,both,True
conv_AppleSupport_1639014,1639014,1639013,both,True
conv_AppleSupport_1639016,1639016,1639015,both,True
conv_AppleSupport_1639018,1639018,1639017,both,True
conv_AppleSupport_1639021,1639021,1639019,both,True
conv_AppleSupport_1639021,1639019,1639020,both,True
conv_AppleSupport_1639021,1639020,1639022,both,True
conv_AppleSupport_1639024,1639024,1639023,both,True
conv_AppleSupport_1639027,1639027,1639025,both,True
conv_AppleSupport_1639027,1639025,1639026,both,True
conv_AppleSupport_1639027,1639026,1639028,both,True
conv_AppleSupport_1639027,1639028,1639029,both,True
conv_AppleSupport_1639027,1639029,1639030,both,True
conv_AppleSupport_1639032,1639032,1639031,both,True
conv_AppleSupport_1639035,1639035,1639033,both,True
conv_AppleSupport_1639035,1639033,1639034,both,True
conv_AppleSupport_1639035,1639034,1639036,both,True
conv_AppleSupport_1639035,1639036,1639037,both,True
conv_AppleSupport_1639035,1639037,1639038,both,True
conv_AppleSupport_1639035,1639038,1639039,both,True
conv_AppleSupport_1639035,1639039,1639040,both,True
conv_AppleSupport_1639044,1639044,1639043,both,True
conv_AppleSupport_1639174,1639174,1639173,both,True
conv_AppleSupport_1639177,1639177,1639175,both,True
conv_AppleSupport_1639177,1639175,1639176,both,True
conv_AppleSupport_1639177,1639176,1639178,both,True
conv_AppleSupport_1639181,1639181,1639179,both,True
conv_AppleSupport_1639181,1639179,1639180,both,True
conv_AppleSupport_1639181,1639180,1639182,both,True
conv_AppleSupport_1639188,1639184,1639183,both,True
conv_AppleSupport_1639188,1639186,1639184,both,True
conv_AppleSupport_1639188,1639188,1639186,both,True
conv_AppleSupport_1639190,1639190,1639189,both,True
conv_AppleSupport_1639192,1639192,1639191,both,True
conv_AppleSupport_1639195,1639195,1639194,both,True
conv_AppleSupport_1639198,1639198,1639197,both,True
conv_AppleSupport_1639202,1639202,1639201,both,True
conv_AppleSupport_1639205,1639205,1639204,both,True
conv_AppleSupport_1639212,1639209,1639207,both,True
conv_AppleSupport_1639212,1639211,1639209,both,True
conv_AppleSupport_1639212,1639207,1639208,both,True
conv_AppleSupport_1639212,1639212,1639211,both,True
conv_AppleSupport_1639212,1639208,1639210,both,True
conv_AppleSupport_1639215,1639215,1639213,both,True
conv_AppleSupport_1639215,1639213,1639214,both,True
conv_AppleSupport_1639215,1639214,1639216,both,True
conv_AppleSupport_1639219,1639219,1639217,both,True
conv_AppleSupport_1639219,1639217,1639218,both,True
conv_AppleSupport_1639221,1639221,1639220,both,True
conv_AppleSupport_1639223,1639223,1639222,both,True
conv_AppleSupport_1639227,1639225,1639224,both,True
conv_AppleSupport_1639227,1639226,1639225,both,True
conv_AppleSupport_1639227,1639227,1639226,both,True
conv_AppleSupport_1639229,1639229,1639228,both,True
conv_AppleSupport_1639232,1639232,1639230,both,True
conv_AppleSupport_1639232,1639230,1639231,both,True
conv_AppleSupport_1639232,1639231,1639233,both,True
conv_AppleSupport_1639236,1639236,1639234,both,True
conv_AppleSupport_1639236,1639234,1639235,both,True
conv_AppleSupport_1639236,1639235,1639237,both,True
conv_AppleSupport_1639236,1639237,1639238,both,True
conv_AppleSupport_1639236,1639238,1639239,both,True
